product_id,product_name,product_category,warehouse_id,warehouse_location,product_price,product_sales_quantity,month,year,Is_sales_caused_by_social_trend,Is_other_fators_caused_sales,factors_of_sales
P1006,Fitness Tracker,Sports Equipment,W1,New York,269.22765645178526,132,2,2024,1,1,"Seasonal Demand, Marketing Campaign"
P1059,Jeans,Clothing,W3,Chicago,210.2004370574696,94,3,2024,0,0,Product Launch
P0695,Yoga Mat,Sports Equipment,W2,Los Angeles,261.06200424416323,69,6,2023,0,0,"Competitor Activity, Weather Impact, Marketing Campaign"
P0723,Jeans,Clothing,W1,New York,219.28965194320472,94,7,2023,0,1,"Marketing Campaign, Product Launch"
P0015,Yoga Mat,Sports Equipment,W2,Los Angeles,218.3404509853434,87,1,2022,0,0,"Weather Impact, Seasonal Demand"
P0726,Fitness Tracker,Sports Equipment,W1,New York,213.97723766262897,77,7,2023,0,1,"Product Launch, Weather Impact, Price Discount"
P0207,Yoga Mat,Sports Equipment,W1,New York,266.35017691080554,73,6,2022,1,0,"Price Discount, Holiday Season, Weather Impact"
P0983,Yoga Mat,Sports Equipment,W3,Chicago,207.51377817358087,116,1,2024,0,0,Product Launch
P0486,Fitness Tracker,Sports Equipment,W1,New York,204.5446380341458,62,1,2023,1,0,Price Discount
P0907,Jeans,Clothing,W4,Miami,187.3453881358301,86,11,2023,1,0,"Local Event, Seasonal Demand, Marketing Campaign"
P0311,Yoga Mat,Sports Equipment,W4,Miami,207.84563813422662,92,8,2022,0,0,Holiday Season
P0080,Smartphone,Electronics,W1,New York,572.6206851751188,131,3,2022,0,0,Competitor Activity
P0320,Smartphone,Electronics,W1,New York,509.84533294122406,75,9,2022,0,0,"Holiday Season, Weather Impact, Seasonal Demand"
P0959,Yoga Mat,Sports Equipment,W5,Seattle,273.803361642637,97,12,2023,0,0,"Competitor Activity, Seasonal Demand"
P0110,Fitness Tracker,Sports Equipment,W4,Miami,228.9751452913768,103,3,2022,0,1,"Seasonal Demand, Weather Impact"
P0051,Jeans,Clothing,W2,Los Angeles,222.01062586888918,110,2,2022,1,1,"Holiday Season, Price Discount, Competitor Activity"
P1167,Yoga Mat,Sports Equipment,W1,New York,250.74677337608364,78,6,2024,0,0,"Holiday Season, Seasonal Demand"
P0135,Yoga Mat,Sports Equipment,W2,Los Angeles,232.3202932020755,97,4,2022,0,1,Seasonal Demand
P0282,T-shirt,Clothing,W1,New York,190.0466362111955,91,8,2022,0,0,"Local Event, Marketing Campaign"
P0455,Yoga Mat,Sports Equipment,W2,Los Angeles,249.2625104290859,117,12,2022,0,0,Marketing Campaign
P0730,T-shirt,Clothing,W2,Los Angeles,173.14126383447942,89,7,2023,0,1,"Price Discount, Weather Impact, Competitor Activity"
P0957,Kitchen Appliances,Home & Garden,W5,Seattle,245.6359160130066,88,12,2023,1,0,"Local Event, Price Discount"
P0924,Garden Tools,Home & Garden,W1,New York,291.025620536308,109,12,2023,0,0,"Marketing Campaign, Competitor Activity"
P1185,Laptop,Electronics,W4,Miami,587.4456974472902,83,6,2024,1,0,"Weather Impact, Product Launch"
P0784,Smartphone,Electronics,W4,Miami,436.31954336028514,73,8,2023,0,1,Seasonal Demand
P1017,Laptop,Electronics,W3,Chicago,513.5890461105258,128,2,2024,0,0,Seasonal Demand
P0268,Garden Tools,Home & Garden,W4,Miami,283.1389381463706,76,7,2022,1,0,"Competitor Activity, Local Event, Price Discount"
P1264,Smartphone,Electronics,W4,Miami,402.32410798162016,85,8,2024,0,0,"Local Event, Marketing Campaign"
P0478,Fitness Tracker,Sports Equipment,W5,Seattle,296.9302535619099,103,12,2022,1,0,Price Discount
P1433,Laptop,Electronics,W5,Seattle,533.3728515092208,74,12,2024,0,1,"Seasonal Demand, Price Discount"
P0798,Fitness Tracker,Sports Equipment,W5,Seattle,269.66508238768927,51,8,2023,0,0,"Product Launch, Price Discount, Marketing Campaign"
P1097,Laptop,Electronics,W3,Chicago,437.2876524288509,126,4,2024,0,0,Local Event
P0755,Jeans,Clothing,W5,Seattle,223.52201514162368,55,7,2023,0,0,Weather Impact
P0347,Jeans,Clothing,W4,Miami,163.62432078176354,44,9,2022,1,0,Weather Impact
P1163,Jeans,Clothing,W1,New York,219.48066050332864,90,6,2024,0,0,"Seasonal Demand, Marketing Campaign, Weather Impact"
P0076,Garden Tools,Home & Garden,W5,Seattle,332.5524416023135,97,2,2022,1,0,Marketing Campaign
P1256,Smartphone,Electronics,W3,Chicago,440.10494534006733,70,8,2024,0,0,Competitor Activity
P0531,Jeans,Clothing,W2,Los Angeles,239.97741386289044,95,2,2023,0,0,Seasonal Demand
P1138,T-shirt,Clothing,W3,Chicago,198.44692618613183,92,5,2024,0,0,"Marketing Campaign, Weather Impact"
P0543,Yoga Mat,Sports Equipment,W3,Chicago,267.1700684405857,123,2,2023,1,0,"Marketing Campaign, Local Event"
P0952,Smartphone,Electronics,W5,Seattle,435.0742557246899,117,12,2023,0,0,Competitor Activity
P0891,Jeans,Clothing,W2,Los Angeles,228.45571744850287,75,11,2023,1,0,Marketing Campaign
P0627,Jeans,Clothing,W4,Miami,219.7976750507005,84,4,2023,0,1,"Weather Impact, Seasonal Demand, Competitor Activity"
P1113,Laptop,Electronics,W5,Seattle,507.3948845786827,104,4,2024,0,0,"Competitor Activity, Seasonal Demand, Product Launch"
P0372,Garden Tools,Home & Garden,W2,Los Angeles,251.3331552907114,97,10,2022,1,0,"Marketing Campaign, Seasonal Demand, Holiday Season"
P1327,Yoga Mat,Sports Equipment,W1,New York,278.9698507142479,75,10,2024,0,0,"Weather Impact, Holiday Season, Marketing Campaign"
P1439,Yoga Mat,Sports Equipment,W5,Seattle,267.34324333249174,88,12,2024,1,0,"Holiday Season, Price Discount"
P0093,Kitchen Appliances,Home & Garden,W2,Los Angeles,307.3532637083395,111,3,2022,0,0,Local Event
P0846,Fitness Tracker,Sports Equipment,W1,New York,208.53496680786438,70,10,2023,0,0,"Competitor Activity, Weather Impact"
P0856,Smartphone,Electronics,W3,Chicago,407.309933569619,93,10,2023,0,0,"Competitor Activity, Product Launch, Seasonal Demand"
P1291,Jeans,Clothing,W2,Los Angeles,170.6172603234448,81,9,2024,1,0,"Seasonal Demand, Price Discount"
P1411,Jeans,Clothing,W2,Los Angeles,168.95356955181825,82,12,2024,0,0,Seasonal Demand
P1031,Yoga Mat,Sports Equipment,W4,Miami,259.6269878482053,87,2,2024,0,0,"Weather Impact, Marketing Campaign"
P1025,Laptop,Electronics,W4,Miami,494.84284333149276,129,2,2024,1,0,"Price Discount, Seasonal Demand"
P0490,T-shirt,Clothing,W2,Los Angeles,196.45254022285707,110,1,2023,0,0,Marketing Campaign
P1423,Yoga Mat,Sports Equipment,W3,Chicago,214.83432009620887,81,12,2024,1,1,"Seasonal Demand, Product Launch, Holiday Season"
P1369,Laptop,Electronics,W2,Los Angeles,447.50866498477546,119,11,2024,1,0,"Price Discount, Competitor Activity, Marketing Campaign"
P0898,T-shirt,Clothing,W3,Chicago,161.04015388085887,90,11,2023,0,0,"Local Event, Product Launch"
P0404,Garden Tools,Home & Garden,W1,New York,278.4059521236734,75,11,2022,0,0,Holiday Season
P0351,Yoga Mat,Sports Equipment,W4,Miami,285.64898411883223,93,9,2022,1,0,"Local Event, Product Launch"
P0644,Garden Tools,Home & Garden,W1,New York,254.37145581831015,96,5,2023,0,0,"Local Event, Seasonal Demand"
P0112,Smartphone,Electronics,W5,Seattle,585.9395304685146,96,3,2022,0,0,"Seasonal Demand, Marketing Campaign"
P0445,Kitchen Appliances,Home & Garden,W1,New York,353.6698292860631,83,12,2022,0,1,"Local Event, Marketing Campaign"
P0072,Smartphone,Electronics,W5,Seattle,401.1044234247205,120,2,2022,0,0,"Price Discount, Weather Impact, Holiday Season"
P0013,Kitchen Appliances,Home & Garden,W2,Los Angeles,265.48069328139314,133,1,2022,0,1,"Competitor Activity, Marketing Campaign"
P0003,Jeans,Clothing,W1,New York,207.89267873576293,114,1,2022,0,0,Seasonal Demand
P0990,Fitness Tracker,Sports Equipment,W4,Miami,279.9415878968979,78,1,2024,0,0,"Local Event, Price Discount"
P0028,Garden Tools,Home & Garden,W4,Miami,311.0897482634451,133,1,2022,1,0,"Competitor Activity, Seasonal Demand, Holiday Season"
P1044,Garden Tools,Home & Garden,W1,New York,346.3173297883424,120,3,2024,0,0,Marketing Campaign
P0002,T-shirt,Clothing,W1,New York,218.5595153449124,106,1,2022,0,0,"Marketing Campaign, Seasonal Demand, Holiday Season"
P1340,Garden Tools,Home & Garden,W3,Chicago,270.9219466213456,67,10,2024,0,0,"Price Discount, Seasonal Demand, Product Launch"
P0935,Yoga Mat,Sports Equipment,W2,Los Angeles,227.2307326519369,103,12,2023,1,0,"Seasonal Demand, Price Discount"
P1319,Yoga Mat,Sports Equipment,W5,Seattle,206.0352083990564,78,9,2024,0,0,"Marketing Campaign, Competitor Activity"
P0100,Garden Tools,Home & Garden,W3,Chicago,243.7715022824081,91,3,2022,1,0,"Weather Impact, Holiday Season"
P0977,Laptop,Electronics,W3,Chicago,410.2851626968501,85,1,2024,0,0,Holiday Season
P0989,Kitchen Appliances,Home & Garden,W4,Miami,338.2922781209039,88,1,2024,1,0,Competitor Activity
P0785,Laptop,Electronics,W4,Miami,581.6901122667257,80,8,2023,0,0,"Weather Impact, Competitor Activity"
P0649,Laptop,Electronics,W2,Los Angeles,499.6884397858115,129,5,2023,1,0,"Price Discount, Local Event"
P0295,Yoga Mat,Sports Equipment,W2,Los Angeles,252.22432600548044,97,8,2022,1,1,"Local Event, Price Discount"
P1401,Laptop,Electronics,W1,New York,433.52384325766354,73,12,2024,0,0,Seasonal Demand
P1025,Laptop,Electronics,W4,Miami,494.84284333149276,129,2,2024,1,0,"Price Discount, Seasonal Demand"
P1293,Kitchen Appliances,Home & Garden,W2,Los Angeles,322.7357962964719,83,9,2024,0,1,Seasonal Demand
P1073,Laptop,Electronics,W5,Seattle,403.5747869466827,112,3,2024,1,0,"Weather Impact, Competitor Activity"
P1084,Garden Tools,Home & Garden,W1,New York,353.3678426749692,157,4,2024,0,0,"Competitor Activity, Marketing Campaign"
P0271,Yoga Mat,Sports Equipment,W4,Miami,281.0113394679181,126,7,2022,0,0,Marketing Campaign
P0914,T-shirt,Clothing,W5,Seattle,204.16377446815844,117,11,2023,0,0,Competitor Activity
P0001,Laptop,Electronics,W1,New York,590.1428612819832,148,1,2022,1,1,Local Event
P0642,T-shirt,Clothing,W1,New York,176.91584055972356,55,5,2023,0,0,"Holiday Season, Marketing Campaign, Price Discount"
P0855,Yoga Mat,Sports Equipment,W2,Los Angeles,219.06877206636665,95,10,2023,0,0,"Weather Impact, Competitor Activity"
P0242,T-shirt,Clothing,W1,New York,233.18915121763587,66,7,2022,0,0,Marketing Campaign
P0741,Kitchen Appliances,Home & Garden,W3,Chicago,276.16534489969706,98,7,2023,0,0,"Local Event, Seasonal Demand"
P0877,Kitchen Appliances,Home & Garden,W5,Seattle,319.07087302921815,92,10,2023,0,0,"Price Discount, Marketing Campaign, Competitor Activity"
P0983,Yoga Mat,Sports Equipment,W3,Chicago,207.51377817358087,116,1,2024,0,0,Product Launch
P0745,Laptop,Electronics,W4,Miami,579.9149146549137,108,7,2023,1,0,"Competitor Activity, Weather Impact"
P0157,Kitchen Appliances,Home & Garden,W5,Seattle,331.3943538394461,89,4,2022,0,0,"Competitor Activity, Weather Impact"
P0002,T-shirt,Clothing,W1,New York,218.5595153449124,106,1,2022,0,0,"Marketing Campaign, Seasonal Demand, Holiday Season"
P1155,Jeans,Clothing,W5,Seattle,220.21733116461127,88,5,2024,0,0,Seasonal Demand
P1332,Garden Tools,Home & Garden,W2,Los Angeles,267.41456895975585,117,10,2024,0,0,Weather Impact
P0329,Laptop,Electronics,W2,Los Angeles,449.5461979002315,112,9,2022,1,0,"Holiday Season, Local Event, Product Launch"
P0991,Yoga Mat,Sports Equipment,W4,Miami,269.46964708544266,126,1,2024,0,1,Seasonal Demand
P1280,Smartphone,Electronics,W1,New York,523.6311468636238,97,9,2024,0,0,"Price Discount, Marketing Campaign"
P1220,Garden Tools,Home & Garden,W3,Chicago,354.1036274700492,103,7,2024,0,1,"Local Event, Product Launch, Competitor Activity"
P0159,Yoga Mat,Sports Equipment,W5,Seattle,272.82163486118594,99,4,2022,1,0,"Local Event, Weather Impact, Holiday Season"
P0347,Jeans,Clothing,W4,Miami,163.62432078176354,44,9,2022,1,0,Weather Impact
P0761,Laptop,Electronics,W1,New York,462.3444135591097,74,8,2023,0,1,"Marketing Campaign, Weather Impact"
P0117,Kitchen Appliances,Home & Garden,W5,Seattle,262.3884070663243,117,3,2022,0,0,"Weather Impact, Seasonal Demand"
P0154,T-shirt,Clothing,W5,Seattle,238.85203632884807,128,4,2022,0,0,"Weather Impact, Product Launch, Local Event"
P1168,Smartphone,Electronics,W2,Los Angeles,401.2771743433667,113,6,2024,1,1,Local Event
P0072,Smartphone,Electronics,W5,Seattle,401.1044234247205,120,2,2022,0,0,"Price Discount, Weather Impact, Holiday Season"
P1172,Garden Tools,Home & Garden,W2,Los Angeles,315.8176232420002,65,6,2024,0,0,Product Launch
P1160,Smartphone,Electronics,W1,New York,565.1633501129526,89,6,2024,0,1,"Weather Impact, Holiday Season, Competitor Activity"
P1062,Fitness Tracker,Sports Equipment,W3,Chicago,276.8273413864518,139,3,2024,0,0,"Holiday Season, Competitor Activity, Product Launch"
P0162,T-shirt,Clothing,W1,New York,210.68237686087159,131,5,2022,0,0,"Marketing Campaign, Weather Impact"
P1023,Yoga Mat,Sports Equipment,W3,Chicago,297.1058245165368,117,2,2024,0,0,"Product Launch, Price Discount, Marketing Campaign"
P0941,Kitchen Appliances,Home & Garden,W3,Chicago,306.5013603018952,103,12,2023,1,0,"Product Launch, Price Discount"
P1406,Fitness Tracker,Sports Equipment,W1,New York,284.4170448969197,97,12,2024,1,0,"Holiday Season, Price Discount, Weather Impact"
P1201,Laptop,Electronics,W1,New York,404.9173832917603,107,7,2024,1,0,"Weather Impact, Product Launch, Competitor Activity"
P0617,Laptop,Electronics,W3,Chicago,455.37552962944073,139,4,2023,1,0,"Holiday Season, Local Event, Price Discount"
P0386,T-shirt,Clothing,W4,Miami,182.5627658057045,113,10,2022,0,0,Local Event
P1164,Garden Tools,Home & Garden,W1,New York,259.291187525797,86,6,2024,0,0,Price Discount
P1362,T-shirt,Clothing,W1,New York,209.8373266850786,111,11,2024,0,0,Product Launch
P0751,Yoga Mat,Sports Equipment,W4,Miami,293.9832123613475,95,7,2023,0,0,"Marketing Campaign, Competitor Activity"
P1281,Laptop,Electronics,W1,New York,540.4929941088208,100,9,2024,1,0,"Holiday Season, Local Event, Competitor Activity"
P1017,Laptop,Electronics,W3,Chicago,513.5890461105258,128,2,2024,0,0,Seasonal Demand
P0908,Garden Tools,Home & Garden,W4,Miami,271.1308120117551,84,11,2023,1,0,"Seasonal Demand, Marketing Campaign, Holiday Season"
P0630,Fitness Tracker,Sports Equipment,W4,Miami,271.33495858845527,136,4,2023,0,0,Seasonal Demand
P0963,Jeans,Clothing,W1,New York,191.14364912335813,134,1,2024,0,0,Product Launch
P1029,Kitchen Appliances,Home & Garden,W4,Miami,339.4698568980813,148,2,2024,0,0,"Product Launch, Marketing Campaign, Seasonal Demand"
P0393,Laptop,Electronics,W5,Seattle,555.2825921483993,71,10,2022,0,0,"Price Discount, Weather Impact, Local Event"
P0542,Fitness Tracker,Sports Equipment,W3,Chicago,222.86428055034628,128,2,2023,0,0,"Product Launch, Competitor Activity"
P0168,Smartphone,Electronics,W2,Los Angeles,408.1550283109528,156,5,2022,1,0,"Local Event, Seasonal Demand"
P0149,Kitchen Appliances,Home & Garden,W4,Miami,273.43757570839335,125,4,2022,1,0,Local Event
P0808,Smartphone,Electronics,W2,Los Angeles,490.1678742808264,64,9,2023,0,0,"Product Launch, Competitor Activity, Weather Impact"
P1242,T-shirt,Clothing,W1,New York,221.67374757152416,103,8,2024,0,0,Competitor Activity
P0667,Jeans,Clothing,W4,Miami,172.85450986076444,83,5,2023,0,0,"Weather Impact, Competitor Activity"
P0885,Kitchen Appliances,Home & Garden,W1,New York,261.42535944652,104,11,2023,0,1,"Weather Impact, Local Event, Holiday Season"
P1035,Jeans,Clothing,W5,Seattle,215.70310207025116,122,2,2024,1,1,"Holiday Season, Price Discount, Product Launch"
P0381,Kitchen Appliances,Home & Garden,W3,Chicago,323.6084598436981,107,10,2022,1,0,Seasonal Demand
P1167,Yoga Mat,Sports Equipment,W1,New York,250.74677337608364,78,6,2024,0,0,"Holiday Season, Seasonal Demand"
P1119,Yoga Mat,Sports Equipment,W5,Seattle,212.95149212828045,105,4,2024,0,0,"Local Event, Marketing Campaign"
P1048,Smartphone,Electronics,W2,Los Angeles,574.0197747801859,112,3,2024,0,0,Price Discount
P0300,Garden Tools,Home & Garden,W3,Chicago,246.20180654023295,76,8,2022,0,0,"Local Event, Competitor Activity, Weather Impact"
P0978,T-shirt,Clothing,W3,Chicago,199.70929977609893,99,1,2024,0,0,"Competitor Activity, Product Launch, Holiday Season"
P0002,T-shirt,Clothing,W1,New York,218.5595153449124,106,1,2022,0,0,"Marketing Campaign, Seasonal Demand, Holiday Season"
P0882,T-shirt,Clothing,W1,New York,161.57684302034912,106,11,2023,0,0,"Product Launch, Seasonal Demand, Weather Impact"
P1360,Smartphone,Electronics,W1,New York,582.4726691233382,103,11,2024,1,0,"Price Discount, Product Launch, Local Event"
P0468,Garden Tools,Home & Garden,W4,Miami,266.8315006223343,67,12,2022,1,0,"Marketing Campaign, Seasonal Demand, Weather Impact"
P1365,Kitchen Appliances,Home & Garden,W1,New York,255.78812221527116,62,11,2024,1,0,Competitor Activity
P0985,Laptop,Electronics,W4,Miami,499.0982632412397,87,1,2024,0,0,"Price Discount, Local Event"
P1052,Garden Tools,Home & Garden,W2,Los Angeles,352.68812382154755,97,3,2024,0,0,"Marketing Campaign, Seasonal Demand, Product Launch"
P0412,Garden Tools,Home & Garden,W2,Los Angeles,354.0728576325067,114,11,2022,0,0,"Product Launch, Weather Impact"
P1142,Fitness Tracker,Sports Equipment,W3,Chicago,267.80161525590637,107,5,2024,0,1,"Local Event, Weather Impact"
P1129,Laptop,Electronics,W2,Los Angeles,451.9507567520652,90,5,2024,0,0,Product Launch
P0914,T-shirt,Clothing,W5,Seattle,204.16377446815844,117,11,2023,0,0,Competitor Activity
P0429,Kitchen Appliances,Home & Garden,W4,Miami,254.0480419713127,79,11,2022,0,0,"Product Launch, Local Event"
P0392,Smartphone,Electronics,W5,Seattle,474.40361715855664,98,10,2022,1,1,"Local Event, Holiday Season"
P0061,Kitchen Appliances,Home & Garden,W3,Chicago,272.5618838128675,134,2,2022,0,0,"Seasonal Demand, Holiday Season"
P0953,Laptop,Electronics,W5,Seattle,582.882389184992,97,12,2023,1,0,"Local Event, Product Launch"
P0113,Laptop,Electronics,W5,Seattle,561.6240759128834,126,3,2022,0,0,"Holiday Season, Price Discount"
P0009,Laptop,Electronics,W2,Los Angeles,541.614515559209,108,1,2022,0,0,"Local Event, Seasonal Demand, Marketing Campaign"
P1377,Laptop,Electronics,W3,Chicago,502.96347078593806,107,11,2024,0,0,"Product Launch, Marketing Campaign"
P0788,Garden Tools,Home & Garden,W4,Miami,295.4406964372959,77,8,2023,0,0,"Seasonal Demand, Product Launch"
P1241,Laptop,Electronics,W1,New York,555.3193705583483,74,8,2024,0,0,Product Launch
P0467,Jeans,Clothing,W4,Miami,229.48793025515684,99,12,2022,1,0,"Marketing Campaign, Seasonal Demand, Product Launch"
P1102,Fitness Tracker,Sports Equipment,W3,Chicago,288.37858849634256,92,4,2024,0,1,Local Event
P1176,Smartphone,Electronics,W3,Chicago,555.9690790302287,90,6,2024,0,1,Marketing Campaign
P0227,Jeans,Clothing,W4,Miami,191.44781797334082,93,6,2022,0,0,Marketing Campaign
P0538,T-shirt,Clothing,W3,Chicago,196.04353082480748,113,2,2023,0,0,Seasonal Demand
P0061,Kitchen Appliances,Home & Garden,W3,Chicago,272.5618838128675,134,2,2022,0,0,"Seasonal Demand, Holiday Season"
P1040,Smartphone,Electronics,W1,New York,507.89825847506745,117,3,2024,0,0,"Competitor Activity, Marketing Campaign, Product Launch"
P0380,Garden Tools,Home & Garden,W3,Chicago,254.17977931459873,52,10,2022,0,0,"Seasonal Demand, Local Event, Price Discount"
P0823,Yoga Mat,Sports Equipment,W3,Chicago,239.81686935909434,89,9,2023,1,0,Seasonal Demand
P0436,Garden Tools,Home & Garden,W5,Seattle,248.73156076370321,77,11,2022,1,0,"Price Discount, Marketing Campaign, Weather Impact"
P0494,Fitness Tracker,Sports Equipment,W2,Los Angeles,246.3698404939982,97,1,2023,0,0,Marketing Campaign
P0268,Garden Tools,Home & Garden,W4,Miami,283.1389381463706,76,7,2022,1,0,"Competitor Activity, Local Event, Price Discount"
P0497,Laptop,Electronics,W3,Chicago,415.54692739299696,90,1,2023,0,0,"Holiday Season, Seasonal Demand"
P0583,Yoga Mat,Sports Equipment,W3,Chicago,232.87516102875082,110,3,2023,0,1,Marketing Campaign
P1332,Garden Tools,Home & Garden,W2,Los Angeles,267.41456895975585,117,10,2024,0,0,Weather Impact
P0975,Yoga Mat,Sports Equipment,W2,Los Angeles,226.2264044299825,64,1,2024,0,0,"Competitor Activity, Holiday Season, Marketing Campaign"
P1429,Kitchen Appliances,Home & Garden,W4,Miami,344.15019534240264,118,12,2024,1,0,"Weather Impact, Marketing Campaign"
P0349,Kitchen Appliances,Home & Garden,W4,Miami,315.1031898857084,87,9,2022,0,0,Competitor Activity
P0877,Kitchen Appliances,Home & Garden,W5,Seattle,319.07087302921815,92,10,2023,0,0,"Price Discount, Marketing Campaign, Competitor Activity"
P0611,Jeans,Clothing,W2,Los Angeles,223.9528319127234,108,4,2023,0,0,"Price Discount, Local Event"
P0805,Kitchen Appliances,Home & Garden,W1,New York,328.3733082749667,90,9,2023,0,0,"Marketing Campaign, Competitor Activity, Weather Impact"
P0469,Kitchen Appliances,Home & Garden,W4,Miami,355.5867047328734,123,12,2022,1,1,Price Discount
P1113,Laptop,Electronics,W5,Seattle,507.3948845786827,104,4,2024,0,0,"Competitor Activity, Seasonal Demand, Product Launch"
P0801,Laptop,Electronics,W1,New York,430.5078085828523,82,9,2023,1,0,Competitor Activity
P0651,Jeans,Clothing,W2,Los Angeles,202.96852334548385,136,5,2023,0,0,"Marketing Campaign, Local Event"
P0746,T-shirt,Clothing,W4,Miami,190.71129770985692,110,7,2023,0,1,Marketing Campaign
P0533,Kitchen Appliances,Home & Garden,W2,Los Angeles,306.6518046723153,145,2,2023,0,0,Competitor Activity
P0928,Smartphone,Electronics,W2,Los Angeles,526.6956439652295,107,12,2023,0,0,Seasonal Demand
P1150,Fitness Tracker,Sports Equipment,W4,Miami,270.8362976715035,57,5,2024,1,0,"Price Discount, Marketing Campaign"
P0853,Kitchen Appliances,Home & Garden,W2,Los Angeles,347.76651473288564,88,10,2023,0,0,Seasonal Demand
P0867,Jeans,Clothing,W4,Miami,174.55425043962168,74,10,2023,0,1,"Seasonal Demand, Marketing Campaign"
P0959,Yoga Mat,Sports Equipment,W5,Seattle,273.803361642637,97,12,2023,0,0,"Competitor Activity, Seasonal Demand"
P1132,Garden Tools,Home & Garden,W2,Los Angeles,249.72554590891775,112,5,2024,0,0,"Competitor Activity, Local Event"
P1402,T-shirt,Clothing,W1,New York,162.93371415468343,109,12,2024,1,0,Local Event
P0211,Jeans,Clothing,W2,Los Angeles,215.35161581541544,96,6,2022,1,0,Local Event
P0125,Kitchen Appliances,Home & Garden,W1,New York,291.2529346351508,168,4,2022,0,0,"Product Launch, Price Discount"
P0509,Kitchen Appliances,Home & Garden,W4,Miami,327.0863410066032,94,1,2023,0,1,"Product Launch, Local Event"
P1093,Kitchen Appliances,Home & Garden,W2,Los Angeles,301.52262132198103,113,4,2024,1,1,"Weather Impact, Marketing Campaign, Price Discount"
P1316,Garden Tools,Home & Garden,W5,Seattle,303.1683193123336,49,9,2024,0,0,Holiday Season
P0698,T-shirt,Clothing,W3,Chicago,172.3490172219362,105,6,2023,0,0,"Competitor Activity, Product Launch"
P1138,T-shirt,Clothing,W3,Chicago,198.44692618613183,92,5,2024,0,0,"Marketing Campaign, Weather Impact"
P0176,Smartphone,Electronics,W3,Chicago,538.1875476204932,94,5,2022,0,0,"Marketing Campaign, Holiday Season"
P1182,Fitness Tracker,Sports Equipment,W3,Chicago,263.26218931339486,134,6,2024,0,0,Seasonal Demand
P0853,Kitchen Appliances,Home & Garden,W2,Los Angeles,347.76651473288564,88,10,2023,0,0,Seasonal Demand
P0210,T-shirt,Clothing,W2,Los Angeles,203.8987031493269,87,6,2022,1,0,Product Launch
P0700,Garden Tools,Home & Garden,W3,Chicago,303.91073190619034,68,6,2023,0,0,"Marketing Campaign, Local Event"
P0971,Jeans,Clothing,W2,Los Angeles,234.94637914598064,100,1,2024,0,0,"Product Launch, Competitor Activity, Holiday Season"
P0767,Yoga Mat,Sports Equipment,W1,New York,287.67656367617496,110,8,2023,0,1,"Price Discount, Product Launch"
P1385,Laptop,Electronics,W4,Miami,465.038012844939,118,11,2024,1,0,"Competitor Activity, Seasonal Demand"
P1040,Smartphone,Electronics,W1,New York,507.89825847506745,117,3,2024,0,0,"Competitor Activity, Marketing Campaign, Product Launch"
P0877,Kitchen Appliances,Home & Garden,W5,Seattle,319.07087302921815,92,10,2023,0,0,"Price Discount, Marketing Campaign, Competitor Activity"
P1128,Smartphone,Electronics,W2,Los Angeles,474.5377034024628,110,5,2024,0,0,"Price Discount, Holiday Season, Local Event"
P0378,T-shirt,Clothing,W3,Chicago,225.15747860711485,54,10,2022,0,0,"Competitor Activity, Seasonal Demand, Weather Impact"
P0854,Fitness Tracker,Sports Equipment,W2,Los Angeles,220.5139640482007,93,10,2023,1,0,"Product Launch, Marketing Campaign, Holiday Season"
P0334,Fitness Tracker,Sports Equipment,W2,Los Angeles,204.60026420217528,83,9,2022,0,0,Competitor Activity
P1427,Jeans,Clothing,W4,Miami,236.14494283385912,94,12,2024,1,1,Seasonal Demand
P0841,Laptop,Electronics,W1,New York,532.7074744033421,81,10,2023,0,0,Local Event
P0476,Garden Tools,Home & Garden,W5,Seattle,248.85558776824786,108,12,2022,1,1,"Marketing Campaign, Seasonal Demand"
P0961,Laptop,Electronics,W1,New York,520.6304218932776,128,1,2024,0,1,Price Discount
P0096,Smartphone,Electronics,W3,Chicago,504.5465658763988,120,3,2022,0,0,Weather Impact
P0327,Yoga Mat,Sports Equipment,W1,New York,261.1720746234352,85,9,2022,0,0,"Weather Impact, Marketing Campaign"
P0085,Kitchen Appliances,Home & Garden,W1,New York,279.0219986432096,126,3,2022,0,1,"Product Launch, Seasonal Demand, Marketing Campaign"
P0824,Smartphone,Electronics,W4,Miami,507.4791205875846,70,9,2023,0,0,Competitor Activity
P0088,Smartphone,Electronics,W2,Los Angeles,577.4425485152653,119,3,2022,1,0,"Price Discount, Marketing Campaign, Weather Impact"
P0519,Yoga Mat,Sports Equipment,W5,Seattle,215.04168911035282,135,1,2023,0,0,"Weather Impact, Price Discount"
P1358,Fitness Tracker,Sports Equipment,W5,Seattle,227.68277972350518,67,10,2024,0,0,"Weather Impact, Holiday Season, Marketing Campaign"
P0032,Smartphone,Electronics,W5,Seattle,413.01031859705586,104,1,2022,0,1,"Product Launch, Price Discount"
P0998,Fitness Tracker,Sports Equipment,W5,Seattle,295.02373538208025,91,1,2024,0,1,"Competitor Activity, Holiday Season, Local Event"
P1152,Smartphone,Electronics,W5,Seattle,539.4942923338567,118,5,2024,0,0,"Local Event, Price Discount, Holiday Season"
P0096,Smartphone,Electronics,W3,Chicago,504.5465658763988,120,3,2022,0,0,Weather Impact
